datetime,XECBUSD_open,XECBUSD_high,XECBUSD_low,XECBUSD_close
2022-01-03 04:00:00,0.00011583,0.00011699,0.0001156,0.00011672
2022-01-03 05:00:00,0.0001168,0.00012006,0.00011632,0.00011849
2022-01-03 06:00:00,0.0001184,0.00011865,0.00011677,0.00011758
2022-01-03 07:00:00,0.00011749,0.00011778,0.00011607,0.00011637
2022-01-03 08:00:00,0.00011637,0.00011879,0.00011637,0.0001183
2022-01-03 09:00:00,0.00011801,0.00011849,0.0001172,0.00011764
2022-01-03 10:00:00,0.00011763,0.00011819,0.00011663,0.00011711
2022-01-03 11:00:00,0.00011727,0.00011849,0.0001152,0.00011675
2022-01-03 12:00:00,0.0001166,0.00011918,0.00011647,0.00011839
2022-01-03 13:00:00,0.00011826,0.00012022,0.00011793,0.00011806
2022-01-03 14:00:00,0.00011801,0.00011859,0.00011659,0.0001177
2022-01-03 15:00:00,0.00011767,0.0001183,0.00011585,0.00011699
2022-01-03 16:00:00,0.00011699,0.00011822,0.00011608,0.00011761
2022-01-03 17:00:00,0.00011737,0.0001181,0.0001156,0.00011572
2022-01-03 18:00:00,0.00011598,0.00011661,0.0001153,0.00011647
2022-01-03 19:00:00,0.00011654,0.00011916,0.000115,0.00011522
2022-01-03 20:00:00,0.00011513,0.0001162,0.00011411,0.0001142
2022-01-03 21:00:00,0.00011413,0.00011436,0.00011314,0.00011353
2022-01-03 22:00:00,0.00011354,0.00011432,0.00011315,0.0001143
2022-01-03 23:00:00,0.00011412,0.00011453,0.00011362,0.00011371
2022-01-04 00:00:00,0.00011362,0.00011415,0.00011344,0.00011372
2022-01-04 01:00:00,0.00011358,0.000114,0.00011344,0.00011381
2022-01-04 02:00:00,0.00011381,0.00011442,0.00011371,0.00011417
2022-01-04 03:00:00,0.00011426,0.00011527,0.00011417,0.00011479
2022-01-04 04:00:00,0.00011479,0.0001149,0.00011385,0.00011423
2022-01-04 05:00:00,0.00011448,0.00011498,0.00011411,0.00011476
2022-01-04 06:00:00,0.00011476,0.00011511,0.00011434,0.00011477
2022-01-04 07:00:00,0.00011446,0.00011714,0.00011374,0.00011609
2022-01-04 08:00:00,0.00011579,0.00011777,0.00011494,0.00011751
2022-01-04 09:00:00,0.00011773,0.00011779,0.00011681,0.00011693
2022-01-04 10:00:00,0.00011693,0.0001173,0.00011539,0.00011549
2022-01-04 11:00:00,0.00011549,0.00011637,0.00011522,0.00011606
2022-01-04 12:00:00,0.00011621,0.00011647,0.00011528,0.00011528
2022-01-04 13:00:00,0.00011525,0.00011617,0.00011273,0.00011328
2022-01-04 14:00:00,0.00011315,0.00011446,0.00011282,0.00011323
2022-01-04 15:00:00,0.00011354,0.00011436,0.00011311,0.00011387
2022-01-04 16:00:00,0.00011387,0.00011434,0.00011378,0.00011416
2022-01-04 17:00:00,0.00011416,0.00011416,0.0001135,0.00011377
2022-01-04 18:00:00,0.00011377,0.00011386,0.00011292,0.00011315
2022-01-04 19:00:00,0.00011294,0.000114,0.00011267,0.00011395
2022-01-04 20:00:00,0.00011395,0.00011427,0.00011372,0.00011384
2022-01-04 21:00:00,0.00011392,0.00011428,0.00011373,0.00011419
2022-01-04 22:00:00,0.00011419,0.00011466,0.00011394,0.00011435
2022-01-04 23:00:00,0.00011443,0.00011473,0.0001143,0.00011431
2022-01-05 00:00:00,0.00011431,0.00011463,0.00011416,0.00011426
2022-01-05 01:00:00,0.00011426,0.00011477,0.00011417,0.00011451
2022-01-05 02:00:00,0.00011446,0.00011489,0.00011426,0.00011431
2022-01-05 03:00:00,0.0001145,0.00011496,0.0001138,0.00011397
2022-01-05 04:00:00,0.00011394,0.00011519,0.00011394,0.00011476
2022-01-05 05:00:00,0.00011484,0.0001151,0.00011432,0.00011441
2022-01-05 06:00:00,0.00011441,0.00011455,0.00011236,0.00011318
2022-01-05 07:00:00,0.00011318,0.0001135,0.00011212,0.00011335
2022-01-05 08:00:00,0.00011334,0.00011346,0.00011271,0.00011346
2022-01-05 09:00:00,0.00011346,0.00011354,0.00011233,0.00011305
2022-01-05 10:00:00,0.00011317,0.00011335,0.00011256,0.00011317
2022-01-05 11:00:00,0.00011317,0.00011332,0.00011249,0.00011273
2022-01-05 12:00:00,0.00011276,0.00011282,0.00011097,0.00011097
2022-01-05 13:00:00,0.00011094,0.00011236,0.00011057,0.00011074
2022-01-05 14:00:00,0.00011058,0.00011075,0.00010657,0.0001071
2022-01-05 15:00:00,0.00010682,0.00010765,0.00010502,0.00010617
2022-01-05 16:00:00,0.00010623,0.00010728,0.00010478,0.00010545
2022-01-05 17:00:00,0.00010566,0.00010596,0.0001005,0.00010447
2022-01-05 18:00:00,0.00010433,0.00010568,0.00010391,0.00010471
2022-01-05 19:00:00,0.0001045,0.00010648,0.00010403,0.0001064
2022-01-05 20:00:00,0.0001064,0.00010656,0.00010461,0.00010475
2022-01-05 21:00:00,0.00010475,0.00010497,0.0001029,0.00010295
2022-01-05 22:00:00,0.00010307,0.00010362,0.00010229,0.00010264
2022-01-05 23:00:00,0.00010248,0.00010365,0.0001019,0.00010341
2022-01-06 00:00:00,0.00010343,0.00010435,0.00010272,0.00010363
2022-01-06 01:00:00,0.00010363,0.00010392,0.00010279,0.0001035
2022-01-06 02:00:00,0.00010344,0.00010427,0.00010323,0.00010427
2022-01-06 03:00:00,0.00010414,0.00010426,0.00010259,0.0001029
2022-01-06 04:00:00,0.0001032,0.00010374,9.966e-05,0.00010008
2022-01-06 05:00:00,0.00010024,0.00010192,0.00010023,0.00010156
2022-01-06 06:00:00,0.00010162,0.00010205,0.00010034,0.00010089
2022-01-06 07:00:00,0.00010114,0.00010172,0.0001002,0.00010172
2022-01-06 08:00:00,0.00010173,0.00010273,0.00010149,0.00010273
2022-01-06 09:00:00,0.00010273,0.00010315,0.00010186,0.00010186
2022-01-06 10:00:00,0.00010203,0.00010257,0.00010077,0.0001025
2022-01-06 11:00:00,0.0001025,0.00010285,0.00010189,0.00010254
2022-01-06 12:00:00,0.00010261,0.00010336,0.0001022,0.00010309
2022-01-06 13:00:00,0.00010307,0.00010369,0.00010249,0.00010336
2022-01-06 14:00:00,0.00010336,0.00010364,0.00010294,0.00010364
2022-01-06 15:00:00,0.00010361,0.0001037,0.00010249,0.00010273
2022-01-06 16:00:00,0.00010274,0.00010313,0.00010229,0.00010308
2022-01-06 17:00:00,0.00010315,0.00010377,0.0001028,0.00010344
2022-01-06 18:00:00,0.00010339,0.00010378,0.00010311,0.00010353
2022-01-06 19:00:00,0.00010352,0.00010353,0.00010156,0.00010205
2022-01-06 20:00:00,0.00010226,0.00010274,0.00010142,0.00010246
2022-01-06 21:00:00,0.00010254,0.00010307,0.00010107,0.00010107
2022-01-06 22:00:00,0.00010122,0.00010123,9.705e-05,9.842e-05
2022-01-06 23:00:00,9.842e-05,9.945e-05,9.654e-05,9.853e-05
2022-01-07 00:00:00,9.903e-05,9.997e-05,9.832e-05,9.928e-05
2022-01-07 01:00:00,9.928e-05,0.00010013,9.786e-05,9.846e-05
2022-01-07 02:00:00,9.855e-05,9.935e-05,9.681e-05,9.935e-05
2022-01-07 03:00:00,9.916e-05,0.00010069,9.85e-05,0.00010035
2022-01-07 04:00:00,0.0001004,0.00010213,0.0001004,0.00010122
2022-01-07 05:00:00,0.00010119,0.00010119,0.00010044,0.00010089
2022-01-07 06:00:00,0.00010079,0.000101,0.0001002,0.00010041
2022-01-07 07:00:00,0.00010055,0.00010097,0.00010017,0.00010074
2022-01-07 08:00:00,0.00010074,0.00010118,9.841e-05,9.969e-05
2022-01-07 09:00:00,9.96e-05,0.00010045,9.898e-05,9.978e-05
2022-01-07 10:00:00,9.965e-05,9.992e-05,9.72e-05,9.943e-05
2022-01-07 11:00:00,9.957e-05,9.992e-05,9.722e-05,9.879e-05
2022-01-07 12:00:00,9.876e-05,9.897e-05,9.842e-05,9.891e-05
2022-01-07 13:00:00,9.881e-05,9.894e-05,9.794e-05,9.849e-05
2022-01-07 14:00:00,9.853e-05,9.897e-05,9.793e-05,9.871e-05
2022-01-07 15:00:00,9.871e-05,9.927e-05,9.816e-05,9.885e-05
2022-01-07 16:00:00,9.885e-05,9.939e-05,9.872e-05,9.909e-05
2022-01-07 17:00:00,9.882e-05,9.921e-05,9.822e-05,9.847e-05
2022-01-07 18:00:00,9.843e-05,9.896e-05,9.831e-05,9.861e-05
2022-01-07 19:00:00,9.872e-05,9.917e-05,9.831e-05,9.908e-05
2022-01-07 20:00:00,9.89e-05,9.914e-05,9.854e-05,9.9e-05
2022-01-07 21:00:00,9.881e-05,9.886e-05,9.8e-05,9.854e-05
2022-01-07 22:00:00,9.853e-05,9.886e-05,9.802e-05,9.886e-05
2022-01-07 23:00:00,9.886e-05,9.938e-05,9.873e-05,9.935e-05
2022-01-08 00:00:00,9.923e-05,9.99e-05,9.885e-05,9.969e-05
2022-01-08 01:00:00,9.956e-05,9.999e-05,9.946e-05,9.994e-05
2022-01-08 02:00:00,9.99e-05,0.0001007,9.971e-05,0.00010011
2022-01-08 03:00:00,0.00010008,0.00010062,9.966e-05,9.993e-05
2022-01-08 04:00:00,9.993e-05,0.00010037,9.979e-05,0.0001002
2022-01-08 05:00:00,0.00010018,0.00010047,9.93e-05,9.955e-05
2022-01-08 06:00:00,9.955e-05,9.985e-05,9.918e-05,9.969e-05
2022-01-08 07:00:00,9.958e-05,9.958e-05,9.87e-05,9.888e-05
2022-01-08 08:00:00,9.881e-05,9.989e-05,9.84e-05,9.918e-05
2022-01-08 09:00:00,9.922e-05,9.964e-05,9.84e-05,9.85e-05
2022-01-08 10:00:00,9.847e-05,9.888e-05,9.78e-05,9.805e-05
2022-01-08 11:00:00,9.795e-05,9.826e-05,9.704e-05,9.704e-05
2022-01-08 12:00:00,9.713e-05,9.764e-05,9.565e-05,9.565e-05
2022-01-08 13:00:00,9.567e-05,9.644e-05,9.308e-05,9.413e-05
2022-01-08 14:00:00,9.433e-05,9.514e-05,9.343e-05,9.388e-05
2022-01-08 15:00:00,9.438e-05,9.487e-05,9.374e-05,9.42e-05
2022-01-08 16:00:00,9.404e-05,9.661e-05,9.404e-05,9.595e-05
2022-01-08 17:00:00,9.587e-05,9.79e-05,9.587e-05,9.716e-05
2022-01-08 18:00:00,9.698e-05,9.74e-05,9.625e-05,9.635e-05
2022-01-08 19:00:00,9.622e-05,9.694e-05,9.533e-05,9.645e-05
2022-01-08 20:00:00,9.645e-05,9.69e-05,9.516e-05,9.59e-05
2022-01-08 21:00:00,9.589e-05,9.8e-05,9.589e-05,9.732e-05
2022-01-08 22:00:00,9.733e-05,9.748e-05,9.626e-05,9.639e-05
2022-01-08 23:00:00,9.644e-05,9.726e-05,9.644e-05,9.714e-05
2022-01-09 00:00:00,9.712e-05,9.712e-05,9.62e-05,9.627e-05
2022-01-09 01:00:00,9.631e-05,9.688e-05,9.609e-05,9.651e-05
2022-01-09 02:00:00,9.666e-05,9.672e-05,9.61e-05,9.643e-05
2022-01-09 03:00:00,9.624e-05,9.682e-05,9.585e-05,9.587e-05
2022-01-09 04:00:00,9.587e-05,9.618e-05,9.54e-05,9.563e-05
2022-01-09 05:00:00,9.551e-05,9.603e-05,9.364e-05,9.412e-05
2022-01-09 06:00:00,9.435e-05,9.512e-05,9.433e-05,9.466e-05
2022-01-09 07:00:00,9.47e-05,9.485e-05,9.379e-05,9.405e-05
2022-01-09 08:00:00,9.405e-05,9.453e-05,9.35e-05,9.372e-05
2022-01-09 09:00:00,9.37e-05,9.45e-05,9.369e-05,9.403e-05
2022-01-09 10:00:00,9.413e-05,9.433e-05,9.28e-05,9.363e-05
2022-01-09 11:00:00,9.388e-05,9.537e-05,9.35e-05,9.522e-05
2022-01-09 12:00:00,9.537e-05,9.608e-05,9.495e-05,9.599e-05
2022-01-09 13:00:00,9.6e-05,9.698e-05,9.585e-05,9.586e-05
2022-01-09 14:00:00,9.594e-05,9.726e-05,9.572e-05,9.697e-05
2022-01-09 15:00:00,9.706e-05,9.723e-05,9.647e-05,9.677e-05
2022-01-09 16:00:00,9.678e-05,9.688e-05,9.61e-05,9.637e-05
2022-01-09 17:00:00,9.609e-05,9.654e-05,9.595e-05,9.595e-05
2022-01-09 18:00:00,9.612e-05,9.624e-05,9.509e-05,9.618e-05
2022-01-09 19:00:00,9.611e-05,9.613e-05,9.473e-05,9.473e-05
2022-01-09 20:00:00,9.466e-05,9.53e-05,9.46e-05,9.493e-05
2022-01-09 21:00:00,9.507e-05,9.55e-05,9.439e-05,9.55e-05
2022-01-09 22:00:00,9.549e-05,9.571e-05,9.522e-05,9.564e-05
2022-01-09 23:00:00,9.54e-05,9.671e-05,9.535e-05,9.657e-05
2022-01-10 00:00:00,9.671e-05,9.677e-05,9.609e-05,9.656e-05
2022-01-10 01:00:00,9.663e-05,9.691e-05,9.586e-05,9.621e-05
2022-01-10 02:00:00,9.62e-05,9.66e-05,9.608e-05,9.63e-05
2022-01-10 03:00:00,9.658e-05,9.681e-05,9.503e-05,9.52e-05
2022-01-10 04:00:00,9.536e-05,9.536e-05,9.466e-05,9.477e-05
2022-01-10 05:00:00,9.464e-05,9.522e-05,9.44e-05,9.494e-05
2022-01-10 06:00:00,9.483e-05,9.499e-05,9.375e-05,9.399e-05
2022-01-10 07:00:00,9.405e-05,9.41e-05,9.078e-05,9.105e-05
2022-01-10 08:00:00,9.103e-05,9.163e-05,9.065e-05,9.069e-05
2022-01-10 09:00:00,9.069e-05,9.079e-05,8.543e-05,8.914e-05
2022-01-10 10:00:00,8.915e-05,8.978e-05,8.8e-05,8.93e-05
2022-01-10 11:00:00,8.944e-05,9.13e-05,8.867e-05,9.122e-05
2022-01-10 12:00:00,9.124e-05,9.143e-05,8.771e-05,8.893e-05
2022-01-10 13:00:00,8.893e-05,8.994e-05,8.84e-05,8.965e-05
2022-01-10 14:00:00,8.963e-05,9.025e-05,8.868e-05,8.883e-05
2022-01-10 15:00:00,8.899e-05,9.017e-05,8.839e-05,8.998e-05
2022-01-10 16:00:00,9.008e-05,9.042e-05,8.952e-05,9.022e-05
2022-01-10 17:00:00,9.02e-05,9.066e-05,8.916e-05,8.931e-05
2022-01-10 18:00:00,8.948e-05,9.05e-05,8.929e-05,9.041e-05
2022-01-10 19:00:00,9.041e-05,9.325e-05,8.98e-05,9.162e-05
2022-01-10 20:00:00,9.162e-05,9.171e-05,9.037e-05,9.132e-05
2022-01-10 21:00:00,9.131e-05,9.209e-05,9.122e-05,9.134e-05
2022-01-10 22:00:00,9.126e-05,9.174e-05,9.087e-05,9.166e-05
2022-01-10 23:00:00,9.179e-05,9.2e-05,9.09e-05,9.111e-05
2022-01-11 00:00:00,9.103e-05,9.112e-05,9.011e-05,9.05e-05
2022-01-11 01:00:00,9.05e-05,9.096e-05,8.985e-05,9.031e-05
2022-01-11 02:00:00,9.04e-05,9.12e-05,9.011e-05,9.12e-05
2022-01-11 03:00:00,9.112e-05,9.208e-05,9.087e-05,9.092e-05
2022-01-11 04:00:00,9.103e-05,9.139e-05,9.061e-05,9.061e-05
2022-01-11 05:00:00,9.06e-05,9.105e-05,8.928e-05,8.943e-05
2022-01-11 06:00:00,8.941e-05,9.061e-05,8.94e-05,9.061e-05
2022-01-11 07:00:00,9.043e-05,9.137e-05,9.033e-05,9.045e-05
2022-01-11 08:00:00,9.045e-05,9.078e-05,9.001e-05,9.078e-05
2022-01-11 09:00:00,9.075e-05,9.108e-05,8.915e-05,9.038e-05
2022-01-11 10:00:00,9.056e-05,9.143e-05,8.949e-05,9.083e-05
2022-01-11 11:00:00,9.091e-05,9.317e-05,9.073e-05,9.245e-05
2022-01-11 12:00:00,9.254e-05,9.392e-05,9.231e-05,9.28e-05
2022-01-11 13:00:00,9.286e-05,9.388e-05,9.241e-05,9.35e-05
2022-01-11 14:00:00,9.348e-05,9.419e-05,9.296e-05,9.408e-05
2022-01-11 15:00:00,9.42e-05,9.431e-05,9.347e-05,9.359e-05
2022-01-11 16:00:00,9.372e-05,9.428e-05,9.356e-05,9.383e-05
2022-01-11 17:00:00,9.366e-05,9.379e-05,9.3e-05,9.318e-05
2022-01-11 18:00:00,9.312e-05,9.362e-05,9.306e-05,9.353e-05
2022-01-11 19:00:00,9.357e-05,9.459e-05,9.337e-05,9.386e-05
2022-01-11 20:00:00,9.36e-05,9.39e-05,9.336e-05,9.344e-05
2022-01-11 21:00:00,9.357e-05,9.411e-05,9.306e-05,9.34e-05
2022-01-11 22:00:00,9.348e-05,9.376e-05,9.327e-05,9.354e-05
2022-01-11 23:00:00,9.359e-05,9.409e-05,9.337e-05,9.377e-05
2022-01-12 00:00:00,9.393e-05,9.403e-05,9.348e-05,9.403e-05
2022-01-12 01:00:00,9.409e-05,9.491e-05,9.39e-05,9.436e-05
2022-01-12 02:00:00,9.439e-05,9.439e-05,9.331e-05,9.374e-05
2022-01-12 03:00:00,9.353e-05,9.448e-05,9.345e-05,9.414e-05
2022-01-12 04:00:00,9.404e-05,9.529e-05,9.404e-05,9.485e-05
2022-01-12 05:00:00,9.488e-05,9.523e-05,9.45e-05,9.482e-05
2022-01-12 06:00:00,9.481e-05,9.574e-05,9.44e-05,9.456e-05
2022-01-12 07:00:00,9.506e-05,9.656e-05,9.49e-05,9.641e-05
2022-01-12 08:00:00,9.637e-05,9.827e-05,9.58e-05,9.812e-05
2022-01-12 09:00:00,9.812e-05,9.881e-05,9.773e-05,9.852e-05
2022-01-12 10:00:00,9.842e-05,9.922e-05,9.736e-05,9.83e-05
2022-01-12 11:00:00,9.822e-05,9.887e-05,9.792e-05,9.871e-05
2022-01-12 12:00:00,9.86e-05,9.884e-05,9.816e-05,9.865e-05
2022-01-12 13:00:00,9.868e-05,9.87e-05,9.801e-05,9.846e-05
2022-01-12 14:00:00,9.846e-05,9.885e-05,9.821e-05,9.846e-05
2022-01-12 15:00:00,9.836e-05,9.853e-05,9.792e-05,9.8e-05
2022-01-12 16:00:00,9.8e-05,9.88e-05,9.757e-05,9.757e-05
2022-01-12 17:00:00,9.756e-05,9.811e-05,9.756e-05,9.769e-05
2022-01-12 18:00:00,9.776e-05,9.815e-05,9.755e-05,9.815e-05
2022-01-12 19:00:00,9.819e-05,9.85e-05,9.757e-05,9.762e-05
2022-01-12 20:00:00,9.767e-05,0.00010237,9.758e-05,9.922e-05
2022-01-12 21:00:00,9.921e-05,0.00010138,9.884e-05,9.953e-05
2022-01-12 22:00:00,9.942e-05,9.974e-05,9.85e-05,9.909e-05
2022-01-12 23:00:00,9.934e-05,9.999e-05,9.923e-05,9.94e-05
2022-01-13 00:00:00,9.963e-05,0.00010018,9.902e-05,9.99e-05
2022-01-13 01:00:00,9.986e-05,0.00010085,9.986e-05,0.00010075
2022-01-13 02:00:00,0.00010058,0.00010107,9.929e-05,9.975e-05
2022-01-13 03:00:00,9.989e-05,0.00010068,9.967e-05,0.00010068
2022-01-13 04:00:00,0.00010082,0.00010138,0.0001002,0.00010128
2022-01-13 05:00:00,0.00010129,0.00010136,0.00010032,0.0001005
2022-01-13 06:00:00,0.00010054,0.00010066,9.857e-05,9.922e-05
2022-01-13 07:00:00,9.91e-05,0.00010015,9.9e-05,0.00010005
2022-01-13 08:00:00,9.999e-05,0.00010001,9.918e-05,9.967e-05
2022-01-13 09:00:00,9.967e-05,0.00010062,9.967e-05,0.00010021
2022-01-13 10:00:00,0.00010028,0.00010028,9.589e-05,9.737e-05
2022-01-13 11:00:00,9.736e-05,9.889e-05,9.685e-05,9.784e-05
2022-01-13 12:00:00,9.796e-05,9.796e-05,9.579e-05,9.635e-05
2022-01-13 13:00:00,9.644e-05,9.701e-05,9.606e-05,9.639e-05
2022-01-13 14:00:00,9.639e-05,9.681e-05,9.53e-05,9.611e-05
2022-01-13 15:00:00,9.597e-05,9.603e-05,9.495e-05,9.561e-05
2022-01-13 16:00:00,9.599e-05,9.654e-05,9.566e-05,9.578e-05
2022-01-13 17:00:00,9.592e-05,9.613e-05,9.532e-05,9.563e-05
2022-01-13 18:00:00,9.54e-05,9.604e-05,9.481e-05,9.488e-05
2022-01-13 19:00:00,9.49e-05,9.539e-05,9.452e-05,9.526e-05
2022-01-13 20:00:00,9.51e-05,9.534e-05,9.481e-05,9.505e-05
2022-01-13 21:00:00,9.525e-05,9.547e-05,9.45e-05,9.544e-05
2022-01-13 22:00:00,9.554e-05,9.586e-05,9.521e-05,9.559e-05
2022-01-13 23:00:00,9.568e-05,9.657e-05,9.524e-05,9.556e-05
2022-01-14 00:00:00,9.56e-05,9.701e-05,9.56e-05,9.68e-05
2022-01-14 01:00:00,9.691e-05,9.747e-05,9.637e-05,9.67e-05
2022-01-14 02:00:00,9.661e-05,9.755e-05,9.622e-05,9.655e-05
2022-01-14 03:00:00,9.656e-05,9.656e-05,9.499e-05,9.567e-05
2022-01-14 04:00:00,9.569e-05,9.948e-05,9.546e-05,9.887e-05
2022-01-14 05:00:00,9.911e-05,9.964e-05,9.444e-05,9.472e-05
2022-01-14 06:00:00,9.461e-05,9.462e-05,9.342e-05,9.45e-05
2022-01-14 07:00:00,9.45e-05,9.548e-05,9.347e-05,9.472e-05
2022-01-14 08:00:00,9.475e-05,9.596e-05,9.466e-05,9.531e-05
2022-01-14 09:00:00,9.531e-05,9.734e-05,9.487e-05,9.723e-05
2022-01-14 10:00:00,9.7e-05,9.772e-05,9.634e-05,9.682e-05
2022-01-14 11:00:00,9.69e-05,9.737e-05,9.56e-05,9.681e-05
2022-01-14 12:00:00,9.687e-05,9.691e-05,9.605e-05,9.605e-05
2022-01-14 13:00:00,9.619e-05,9.692e-05,9.619e-05,9.692e-05
2022-01-14 14:00:00,9.692e-05,9.762e-05,9.681e-05,9.72e-05
2022-01-14 15:00:00,9.721e-05,9.77e-05,9.702e-05,9.718e-05
2022-01-14 16:00:00,9.738e-05,9.83e-05,9.736e-05,9.804e-05
2022-01-14 17:00:00,9.81e-05,9.866e-05,9.782e-05,9.782e-05
2022-01-14 18:00:00,9.777e-05,9.866e-05,9.691e-05,9.706e-05
2022-01-14 19:00:00,9.706e-05,0.00010388,9.706e-05,9.984e-05
2022-01-14 20:00:00,9.961e-05,0.00010039,9.861e-05,9.939e-05
2022-01-14 21:00:00,9.936e-05,0.00010033,9.904e-05,9.998e-05
2022-01-14 22:00:00,9.996e-05,0.00010047,9.928e-05,9.964e-05
2022-01-14 23:00:00,9.993e-05,0.00010014,9.89e-05,9.932e-05
2022-01-15 00:00:00,9.935e-05,9.982e-05,9.899e-05,9.942e-05
2022-01-15 01:00:00,9.938e-05,9.957e-05,9.879e-05,9.92e-05
2022-01-15 02:00:00,9.932e-05,9.99e-05,9.886e-05,9.99e-05
2022-01-15 03:00:00,9.997e-05,0.00010033,9.915e-05,9.936e-05
2022-01-15 04:00:00,9.94e-05,9.955e-05,9.876e-05,9.921e-05
2022-01-15 05:00:00,9.916e-05,9.992e-05,9.916e-05,9.983e-05
2022-01-15 06:00:00,9.984e-05,0.00010022,9.948e-05,9.99e-05
2022-01-15 07:00:00,9.971e-05,9.984e-05,9.802e-05,9.922e-05
2022-01-15 08:00:00,9.923e-05,9.952e-05,9.876e-05,9.938e-05
2022-01-15 09:00:00,9.938e-05,0.00010015,9.9e-05,9.992e-05
2022-01-15 10:00:00,9.983e-05,0.00010011,9.924e-05,0.00010006
2022-01-15 11:00:00,0.00010006,0.00010039,9.964e-05,9.988e-05
2022-01-15 12:00:00,9.998e-05,0.00010033,9.961e-05,9.979e-05
2022-01-15 13:00:00,9.968e-05,0.0001001,9.952e-05,9.977e-05
2022-01-15 14:00:00,9.981e-05,0.0001019,9.96e-05,0.00010123
2022-01-15 15:00:00,0.00010124,0.00010247,0.0001012,0.00010237
2022-01-15 16:00:00,0.00010222,0.0001027,0.00010096,0.00010125
2022-01-15 17:00:00,0.00010112,0.00010164,0.0001009,0.00010126
2022-01-15 18:00:00,0.00010126,0.00010174,0.00010066,0.00010119
